NMT,anio,mes,dia,tipo,LAEQ,LAS01,LAS10,LAS50,LAS90,LAS99
10,2022,3,28,T,63.4,72.1,67.2,59.8,48.4,46.6
11,2022,3,28,D,68.5,73.7,70.4,67.6,63.1,59.5
11,2022,3,28,E,66.8,72.3,69.2,65.6,60.2,56.1
11,2022,3,28,N,59.7,69,61.9,51.6,44.1,41.5
11,2022,3,28,T,66.7,71.8,67.4,62,56.3,52.9
12,2022,3,28,D,63.9,72.6,65.8,62.1,58.6,56.2
12,2022,3,28,E,62.8,69.8,63.9,60.5,56.4,53.2
12,2022,3,28,N,57.1,64.6,59.5,53.3,43,37.5
12,2022,3,28,T,62.3,70.9,64.6,60.1,49.6,39.5
13,2022,3,28,D,60.1,67.9,62.2,58.6,52.9,48.5
13,2022,3,28,E,56.3,64.2,58.3,52.9,46.7,43.3
13,2022,3,28,N,50.1,59.7,53.1,42.3,37.4,36
13,2022,3,28,T,57.9,66.1,60.9,54.7,39.5,36.4
14,2022,3,28,D,63.1,69.4,64.5,61.5,59.2,57.4
14,2022,3,28,E,62.7,67.9,64.5,61.4,57.4,54.2
14,2022,3,28,N,58.9,66.6,61.4,55.1,48.1,44.1
14,2022,3,28,T,61.9,68.2,63.9,60.5,52,45.5
16,2022,3,28,D,58.9,67.7,61.2,56.4,51.4,47.1
16,2022,3,28,E,55.8,63.9,58.9,53.8,46.2,40.7
16,2022,3,28,N,50.7,60.2,55,42.9,35,34
16,2022,3,28,T,56.9,65.8,59.8,53.9,37,34.3
17,2022,3,28,D,56.8,64.6,59.3,54.8,50.8,47.9
17,2022,3,28,E,62.2,72.5,65.3,57.9,52.1,45.5
17,2022,3,28,N,48.2,58,51.8,43.6,37.7,36.5
17,2022,3,28,T,57.3,67.7,59.8,53.3,39.6,37.1
18,2022,3,28,D,55.5,64.2,58.4,52.2,47.6,44.8
18,2022,3,28,E,56.3,69.8,56.1,49.8,45,43.4
18,2022,3,28,N,47.4,58,49.9,43.2,41.2,40.2
18,2022,3,28,T,54.2,64,56.7,49.4,41.9,40.5
19,2022,3,28,D,60.2,68.3,63.3,58,53.6,51.1
19,2022,3,28,E,59.6,67.4,61.6,55.2,49.5,45.9
19,2022,3,28,N,52.7,63.3,55.8,46,38.3,35.4
19,2022,3,28,T,58.6,67.4,62,55.3,42,36.4
20,2022,3,28,D,62,70.9,63.3,57.9,54.4,51.8
20,2022,3,28,E,60.7,68.5,62.7,56.9,50.5,45.7
20,2022,3,28,N,52.3,62.7,54.9,46.5,39.5,38.2
20,2022,3,28,T,60.2,68.7,62.2,55.9,42.7,38.6
24,2022,3,28,D,47.5,54.9,50.4,45.6,41.9,40.4
24,2022,3,28,E,47.8,54.8,48.9,43.1,40.5,38.7
24,2022,3,28,N,42.2,50.6,45.9,39.5,38.1,37.2
24,2022,3,28,T,46.4,54.1,49.5,43.5,38.7,37.6
25,2022,3,28,D,69.3,71.9,70.6,69.1,67.5,66.1
25,2022,3,28,E,68.9,71.8,70.3,68.7,66.6,63.9
25,2022,3,28,N,64.2,70.3,67.9,62.7,54.4,47.1
25,2022,3,28,T,68,71.7,70.2,68.3,59.5,49.6
26,2022,3,28,D,62.6,68.5,65.8,60.8,57.4,55.7
26,2022,3,28,E,60.8,67.7,64.1,58.8,56.3,54.1
26,2022,3,28,N,57.6,66.9,60.5,54.9,48.3,43.8
26,2022,3,28,T,61.1,68.1,64.9,58.8,52,45.8
27,2022,3,28,D,60,69.1,63.9,55.6,49,45.8
27,2022,3,28,E,58.2,68.5,61.7,50.9,44.7,41.2
27,2022,3,28,N,53.7,65.8,55.9,46.3,38.7,35.2
27,2022,3,28,T,58.4,68.3,62.4,52.1,42.4,36.4
28,2022,3,28,D,67.6,74.4,70.9,64.7,57.6,52.7
28,2022,3,28,E,65,72.9,69,62,53.4,43
28,2022,3,28,N,59.8,71.9,63.4,44.9,36.2,35
28,2022,3,28,T,65.7,73.8,69.8,61.3,38.5,35.3
29,2022,3,28,D,63.8,77.3,64.1,56.5,49.3,45.2
29,2022,3,28,E,55.7,65,60.3,49.6,41.4,37.6
29,2022,3,28,N,51.3,63.4,53.7,37.6,33.6,33
29,2022,3,28,T,61.2,73.3,62,51.5,34.9,33.1
30,2022,3,28,D,61.3,67.1,62.7,59.6,56.4,53.5
30,2022,3,28,E,60,67.3,61.8,58.6,52.2,48.9
30,2022,3,28,N,52.7,61.5,56,48.9,45.3,43
30,2022,3,28,T,59.6,66.3,61.9,57.8,46.8,43.7
31,2022,3,28,D,62.9,72.2,67.6,57.3,51,47.6
31,2022,3,28,E,61.8,71.6,66.7,54.4,45.1,41.6
31,2022,3,28,N,51.7,64.2,50.2,43.8,38.1,36.4
31,2022,3,28,T,61,71.5,65.9,53.2,40.5,37
47,2022,3,28,D,54.7,66.5,55.3,50,47,45.1
47,2022,3,28,E,53.7,65.5,54.8,48.4,43.1,40.1
47,2022,3,28,N,49,60.4,51.5,39.7,36.1,35
47,2022,3,28,T,53.3,65.4,54.5,48.4,37.4,35.3
48,2022,3,28,D,61,67.7,62.9,59.9,56.2,53.3
48,2022,3,28,E,60.2,66.2,61.9,58.8,54.9,51.9
48,2022,3,28,N,53.8,60.1,56.1,50.9,45.5,42.3
48,2022,3,28,T,59.5,65,60.5,56.8,52.4,49.4
50,2022,3,28,D,65.4,71,66.9,64,60.7,58.1
50,2022,3,28,E,64.1,70.3,66.1,63,58.9,55.3
50,2022,3,28,N,59.1,66.8,62.8,56.2,48.8,45
50,2022,3,28,T,63.9,70.5,66.3,62.5,52.8,46.3
54,2022,3,28,D,61.7,66.5,63.7,60.3,57.1,54.8
54,2022,3,28,E,60,65.6,62.5,59,55.2,52.8
54,2022,3,28,N,53.9,61.2,55.4,50.6,48.4,47.6
54,2022,3,28,T,59.9,64.5,60.7,56.8,53.9,52
55,2022,3,28,D,65.4,79.2,64.8,57,51.1,48.1
55,2022,3,28,E,54.2,62.6,57.1,51.5,47.6,45.3
55,2022,3,28,N,50.6,60.2,52.7,46,42.7,41.4
55,2022,3,28,T,62.5,75.7,61.6,52.5,44.2,42
86,2022,3,28,D,57,65.3,59.9,54.1,48.3,44.3
86,2022,3,28,E,54.5,63,57.8,51.1,42.7,38.8
86,2022,3,28,N,48.9,59.8,53.4,39.3,35.7,35.1
86,2022,3,28,T,55.2,63.9,58.6,51.3,36.8,35.2
1,2022,3,29,D,65.4,75,66.8,62.5,57.8,54.8
1,2022,3,29,E,63.6,72.5,66,61.1,56.3,53.2
1,2022,3,29,N,58.7,67.7,62.8,54.2,46.1,42.1
1,2022,3,29,T,58.7,67.7,62.8,54.2,46.1,42.1
2,2022,3,29,D,69.3,76.3,70.5,67.7,64.6,61.7
2,2022,3,29,E,69,74.8,69.6,66.6,62.5,59.4
2,2022,3,29,N,64,71.2,67.5,60.8,54.6,51
2,2022,3,29,T,64,71.2,67.5,60.8,54.6,51
3,2022,3,29,D,63.3,70,64.4,59,54,49
3,2022,3,29,E,63.7,69.7,65.1,60.2,56.1,53.2
3,2022,3,29,N,57.4,69.9,59.3,51.2,44.6,41
3,2022,3,29,T,62.2,69.9,63.9,57.7,48.2,42.2
5,2022,3,29,D,61.9,68.8,63.2,59.4,55.6,52.5
5,2022,3,29,E,59.9,66.4,62.7,58.6,53.6,49.4
5,2022,3,29,N,52.2,62,56.4,46.3,37,34.2
5,2022,3,29,T,60,67,62.5,57.6,41.7,35
6,2022,3,29,D,70.2,77.3,72.5,68,63,61
6,2022,3,29,E,69.8,76.7,71.6,66.3,62.1,57.6
6,2022,3,29,N,63.3,71.5,66.6,58.5,50.6,47
6,2022,3,29,T,63.3,71.5,66.6,58.5,50.6,47
8,2022,3,29,D,65.8,72.8,67.2,62.6,59.3,56.8
8,2022,3,29,E,63.7,71.5,66.2,61.4,57.4,54.4
8,2022,3,29,N,58.7,66.9,61.7,55.1,46.8,44.2
8,2022,3,29,T,64.3,70.8,65.4,60.2,55.1,52.5
10,2022,3,29,D,66.2,73.4,69.2,62.7,57.8,54.5
10,2022,3,29,E,63.4,71.4,67.1,60.7,55.1,51.6
10,2022,3,29,N,58.2,68.7,60.5,50.7,47,46.1
10,2022,3,29,T,64.3,72.6,67.8,60.3,48.5,46.3
11,2022,3,29,D,69.1,74.3,70.8,67.9,63.7,59.8
11,2022,3,29,E,68.4,75,69.6,66,60.8,57.1
11,2022,3,29,N,59.8,68.6,62.1,51.7,44.4,41.2
11,2022,3,29,T,67.5,72.7,67.9,62.4,57,53.4
12,2022,3,29,D,64.2,73.6,66,62,58.5,56.2
12,2022,3,29,E,63.5,72,64.2,60.5,56.6,53.3
12,2022,3,29,N,56,63.9,59.3,53.1,44,38
12,2022,3,29,T,62.7,71.9,64.7,60.2,49.7,40.1
13,2022,3,29,D,59.3,66.2,60.9,57.4,51.3,44.4
13,2022,3,29,E,56,64.4,58.4,53,47.6,44.1
13,2022,3,29,N,47.9,58.6,51.2,40.8,36,34.4
13,2022,3,29,T,57.2,65,59.9,54.2,38.2,35.1
14,2022,3,29,D,64.1,72.2,65.2,61.7,59,57.1
14,2022,3,29,E,62.3,68.7,64.2,60.9,57.6,54.8
14,2022,3,29,N,57.8,65.8,61.4,55.6,48.5,44.4
14,2022,3,29,T,62.5,70,64.4,60.5,52.9,46
16,2022,3,29,D,61,72.1,61.9,56.2,51.3,47
16,2022,3,29,E,57.2,64.9,59.7,54.5,46.7,41.7
16,2022,3,29,N,50.4,60.1,55.1,41.5,34.2,32.7
16,2022,3,29,T,58.8,69.6,60,54.2,36.7,33.2
17,2022,3,29,D,57.5,66.6,60,54.8,50.1,45.7
17,2022,3,29,E,60.1,65.8,59.5,54.6,47.3,43.1
17,2022,3,29,N,47.3,57.1,50.7,42.1,34,32.4
17,2022,3,29,T,56.7,65.2,58.8,52.5,37.7,33.1
18,2022,3,29,D,55,65.3,56.8,51.3,46.8,43.9
18,2022,3,29,E,55.4,67.5,57.4,49.8,43.4,40.4
18,2022,3,29,N,45.9,56.8,48.7,40.4,36.5,35.3
18,2022,3,29,T,53.7,64.6,55.7,49.2,38.4,35.8
19,2022,3,29,D,64.8,76,65.9,58.5,53.8,51.1
19,2022,3,29,E,62.5,67.3,61.7,55.8,50.7,47.6
19,2022,3,29,N,52.7,63.7,55.7,44.4,34.8,30.6
19,2022,3,29,T,62.8,73.5,63.4,55.8,40.1,32
20,2022,3,29,D,61.3,68.7,62.8,57.9,54.6,51.5
20,2022,3,29,E,60.7,67.3,62.4,56.7,50.8,46.6
20,2022,3,29,N,56.6,68,55.5,46.4,38.9,37.3
20,2022,3,29,T,60.2,68.3,62,56.2,42.6,38
24,2022,3,29,D,50.2,55.8,48.5,43.6,40.3,38.7
24,2022,3,29,E,44.9,54.5,47.3,42.1,39.8,38.3
24,2022,3,29,N,41.6,51.1,44.3,38.9,36.5,36.1
24,2022,3,29,T,47.9,54.1,47.5,42,37.6,36.2
25,2022,3,29,D,68.1,71,69.6,67.9,66.3,65
25,2022,3,29,E,67.7,70.7,69.2,67.6,65.7,63.5
25,2022,3,29,N,63.3,69.5,67,61.7,53.2,45.7
25,2022,3,29,T,63.3,69.5,67,61.7,53.2,45.7
26,2022,3,29,D,61.8,68.1,65.2,59.7,56.3,54.3
26,2022,3,29,E,60.5,67.4,63.6,57.9,55.2,53.5
26,2022,3,29,N,56.6,66.5,59.4,53.5,45.9,42.3
26,2022,3,29,T,56.6,66.5,59.4,53.5,45.9,42.3
27,2022,3,29,D,59.3,68.8,63.2,53.7,48.2,45.4
27,2022,3,29,E,58.9,68,62.4,54.7,50.6,48.3
27,2022,3,29,N,52.8,65.5,55,39.9,33.8,31.7
27,2022,3,29,T,58.1,68,62,52.3,36.4,32.5
28,2022,3,29,D,67.8,75,71.1,65,58.3,53.2
28,2022,3,29,E,65.1,72.9,69,62.1,53.6,43.3
28,2022,3,29,N,59.8,71.8,63.5,45,36.1,33.8
28,2022,3,29,T,65.9,74.1,69.9,61.8,39.3,34.6
29,2022,3,29,D,59.5,66.6,63.3,57.4,50.1,46.5
29,2022,3,29,E,55.9,65.5,60.2,49.7,42.5,38.1
29,2022,3,29,N,49.3,62.3,50.7,34.9,33.1,32.1
29,2022,3,29,T,57.3,66,62,51.8,33.7,32.4
30,2022,3,29,D,63.3,72.9,63.5,59.9,56.8,54.2
30,2022,3,29,E,57.9,64.2,60.7,56.7,48,45.3
30,2022,3,29,N,52.5,61.1,55.8,47.3,44.8,43.1
30,2022,3,29,T,60.9,68.8,62.3,57.5,46.1,43.6
31,2022,3,29,D,62.9,72.2,67.7,57.5,50.6,45.6
31,2022,3,29,E,62.5,71.9,67.3,56,51.2,48.9
31,2022,3,29,N,54.5,67.6,50.9,42.1,38.2,36.8
31,2022,3,29,T,61.4,71.8,66.3,53.8,40.1,37.3
47,2022,3,29,D,54.4,65.8,55.4,50.5,46.8,44.4
47,2022,3,29,E,53.6,65.9,54.4,47.8,41.6,38.7
47,2022,3,29,N,48.9,61.6,51,39.8,36,34.2
47,2022,3,29,T,53.1,64.8,54.5,48.5,37.5,34.8
48,2022,3,29,D,61.4,67.9,63.3,60.5,55.8,53.2
48,2022,3,29,E,60.2,66.4,62.1,59.3,55.2,52.8
48,2022,3,29,N,54.5,61.5,56.4,51.2,45.6,42.6
48,2022,3,29,T,60,65.6,61,57.4,52.6,49.9
50,2022,3,29,D,65.8,71.8,67.1,64.3,61.2,58.7
50,2022,3,29,E,64.8,70.3,66.4,63.4,59.5,55.7
50,2022,3,29,N,59.4,67.9,63.4,56.1,48.2,44.9
50,2022,3,29,T,59.4,67.9,63.4,56.1,48.2,44.9
54,2022,3,29,D,61,66.6,63.5,59.9,56.4,53.6
54,2022,3,29,E,60,65.3,62.6,58.9,55.4,52.8
54,2022,3,29,N,52.9,60.8,54.4,50,48.2,47.5
54,2022,3,29,T,59.4,64.6,60.4,56.5,53.6,51.5
55,2022,3,29,D,58.4,67.4,61.3,54.3,49.5,47
55,2022,3,29,E,54.5,62.6,57.4,52,49,47
55,2022,3,29,N,48.8,59,51.2,44.3,41.9,41.1
55,2022,3,29,T,56.3,65.9,59.5,51.7,42.8,41.3
86,2022,3,29,D,56.6,64.6,59.8,54.3,48.3,44.5
86,2022,3,29,E,55.2,63.8,58.6,52.2,45.8,42.6
86,2022,3,29,N,48.1,59.1,52.1,39.9,35.4,35
86,2022,3,29,T,55,63.9,58.7,51.4,36.6,35.1
1,2022,3,30,D,64.6,71,67.6,63.3,58.3,55.6
1,2022,3,30,E,63.5,70,66.1,61.6,56.4,52.2
1,2022,3,30,N,63.7,72.6,68.1,58.4,48.8,43.4
1,2022,3,30,T,63.9,71.6,67.2,61.6,53.4,45
2,2022,3,30,D,69.8,76.5,71.5,68.6,65.3,62.5
2,2022,3,30,E,67.8,74.3,69.8,67.1,63.3,60.2
2,2022,3,30,N,66.4,73.1,70,63.8,56.2,52
2,2022,3,30,T,68.5,74.5,70.8,67.4,60.3,53.8
3,2022,3,30,D,60.9,70,63.9,58.1,53.6,48.6
3,2022,3,30,E,69.4,68.3,63.6,59.2,55.4,52.6
3,2022,3,30,N,58.5,70,61,53,46.9,43.2
3,2022,3,30,T,63.6,69.7,63.2,57.1,49.9,44.6
5,2022,3,30,D,60.8,66.9,63.3,59.5,55.7,53.1
5,2022,3,30,E,61.9,68.8,62.7,58.5,53.5,48.9
5,2022,3,30,N,53.7,63.4,58.1,48.6,38.8,36.2
5,2022,3,30,T,59.7,66.3,62.5,57.6,43.4,36.9
6,2022,3,30,D,70.3,76.8,72.9,68.7,63.8,61.8
6,2022,3,30,E,69.3,76.7,71.7,66.4,62.3,59
6,2022,3,30,N,66.2,75.4,70.2,62.1,53.5,48.7
6,2022,3,30,T,69,76.3,72.2,66.2,58.2,50.6
8,2022,3,30,D,65.2,72.1,68.1,63.5,60.2,57.6
8,2022,3,30,E,63.8,71.4,66.4,62,57.8,55
8,2022,3,30,N,62.6,69.7,64.9,58.6,49.9,46.2
8,2022,3,30,T,64.1,71,66.6,61.4,56.2,53.1
10,2022,3,30,D,66.1,73.2,69.3,62.6,57.6,54.2
10,2022,3,30,E,64.3,72.4,67.6,61.2,55.9,52.1
10,2022,3,30,N,58.5,69.9,62.3,50.2,46.4,45.6
10,2022,3,30,T,64.3,72.6,67.9,60.1,47.5,46.1
11,2022,3,30,D,69.7,75.3,71.1,68.1,63.7,60
11,2022,3,30,E,67.4,72.9,69.6,66.1,60.9,57.2
11,2022,3,30,N,62.1,70,63.9,54,46.1,42.8
11,2022,3,30,T,67.8,73,68.3,62.9,57.2,53.6
12,2022,3,30,D,64.5,73.6,65.8,62.1,58.7,56.4
12,2022,3,30,E,63.4,73.5,64.2,60.7,57,53.5
12,2022,3,30,N,57.8,65.2,61.5,55,45.8,39.6
12,2022,3,30,T,62.9,72,64.7,60.4,51.5,41.7
13,2022,3,30,D,59.6,67.5,62.3,58.3,52.3,45.3
13,2022,3,30,E,56.2,64.5,58.7,53.7,47.5,42
13,2022,3,30,N,51.3,62.2,55.3,44.7,37.3,35.6
13,2022,3,30,T,57.5,66.2,61,54.8,40.3,36.2
14,2022,3,30,D,64.5,70.1,65.7,62.2,59.5,57.7
14,2022,3,30,E,62.8,69.2,64.7,61.6,59.1,57
14,2022,3,30,N,59.6,67.5,63.2,57.4,50.1,45.1
14,2022,3,30,T,63,69.3,64.9,61.2,54.3,47.2
16,2022,3,30,D,61.7,73.6,61.3,56.9,51.4,46.4
16,2022,3,30,E,56.4,62.7,59,54.4,47.4,42.9
16,2022,3,30,N,52.9,62.6,57.7,45.3,35.6,34.2
16,2022,3,30,T,59.4,69.1,60,54.7,38.5,34.7
17,2022,3,30,D,58.4,71.3,59.9,54.5,49.7,47.1
17,2022,3,30,E,63.3,73.5,67,58,51.1,46.1
17,2022,3,30,N,49.4,58.7,52.8,45.9,38.9,37
17,2022,3,30,T,58.7,71.2,60.7,52.9,42.7,37.5
18,2022,3,30,D,55.7,64.1,57.1,51.7,46.8,43.7
18,2022,3,30,E,57.7,71.4,56.7,50.7,44.5,41.2
18,2022,3,30,N,48.9,58.6,52.8,42.1,36.5,35.6
18,2022,3,30,T,54.8,64.1,56,49.9,38.7,36.1
19,2022,3,30,D,65.8,71.9,64,59,54.9,52.6
19,2022,3,30,E,58.8,67.3,61.7,55.9,51.1,48.6
19,2022,3,30,N,54.3,65.1,57.9,49.3,37.2,32.1
19,2022,3,30,T,63.3,68.7,62.8,56.5,43.2,33.8
20,2022,3,30,D,61.3,68.1,63.5,58.7,55.4,52.2
20,2022,3,30,E,59.5,67.4,62.7,57.5,51.7,46.5
20,2022,3,30,N,60.8,69,58.7,49,42.1,40.1
20,2022,3,30,T,60.8,68.1,62.7,57,45.2,41.1
24,2022,3,30,D,45.5,52.9,47.5,44.1,39.7,38.2
24,2022,3,30,E,45.7,54.4,48.9,43.1,40.7,38.2
24,2022,3,30,N,42.1,49.5,45.6,39.7,37.6,37.1
24,2022,3,30,T,44.6,52.6,47.2,42.6,38.4,37.2
25,2022,3,30,D,71,73.7,72.4,70.9,69.3,67.9
25,2022,3,30,E,69.4,71.9,70.8,69.3,67.3,65
25,2022,3,30,N,65.9,71.9,69.6,64.5,56.6,49.7
25,2022,3,30,T,69.6,73.4,71.9,69.8,61.7,51.9
26,2022,3,30,D,63.1,69.8,66.3,61,58.1,56.2
26,2022,3,30,E,61,67.9,64.5,58.7,56.1,54.1
26,2022,3,30,N,58.3,68.2,61.4,55.2,47.6,41.4
26,2022,3,30,T,61.5,69,65.4,59.1,52.3,44
27,2022,3,30,D,67.1,70.8,64.2,57.7,54.1,51.9
27,2022,3,30,E,59.1,67.6,62.7,56.2,52.8,50.7
27,2022,3,30,N,55.7,66.9,59.1,49,38.4,33.7
27,2022,3,30,T,64.5,69,63,55.8,44.4,35.1
28,2022,3,30,D,70.7,79.9,72.5,66.5,59.5,54.2
28,2022,3,30,E,66.5,73.4,69.7,62.8,54.2,45.2
28,2022,3,30,N,61.3,72.6,65.5,49.7,33,31.2
28,2022,3,30,T,68.5,76.5,71.1,62.9,40.6,31.6
29,2022,3,30,D,57.3,65,61.3,54.4,48.2,44.4
29,2022,3,30,E,56.6,65.2,60.2,50,42.4,37.4
29,2022,3,30,N,49.7,62.8,51,35.6,32.4,32
29,2022,3,30,T,55.7,64.7,60.3,50.3,33.4,32.1
30,2022,3,30,D,60.8,66.8,62.7,59.7,56.5,53.4
30,2022,3,30,E,60.9,64.6,61,57.6,49.9,46
30,2022,3,30,N,53.1,63.6,55.9,46,42.6,41.1
30,2022,3,30,T,59.4,65.9,61.8,57.6,44.5,41.4
31,2022,3,30,D,63.5,72.6,68.2,57.6,52.8,50.9
31,2022,3,30,E,63.1,72,67.6,56.5,51.5,49.1
31,2022,3,30,N,53,65.9,52.1,46,41.5,39.2
31,2022,3,30,T,61.8,71.9,66.6,54.4,43.6,40.1
47,2022,3,30,D,54,65.9,54.9,49.9,46.9,45
47,2022,3,30,E,57.6,70.5,56.9,48.5,43.6,41.3
47,2022,3,30,N,49.2,60.5,51.8,42.1,35.5,34.5
47,2022,3,30,T,53.9,66.7,54.1,48.4,37,35.1
48,2022,3,30,D,61.9,67.1,64.3,61.5,56,53.5
48,2022,3,30,E,60.7,66.2,62.5,59.8,55.2,52.6
48,2022,3,30,N,58.7,64,60.2,54.9,49,45.6
48,2022,3,30,T,60.7,65.8,62.5,58.9,53.4,50.6
50,2022,3,30,D,66.5,72.7,67.3,64.6,61.6,59.1
50,2022,3,30,E,65.8,71,66.6,63.6,59.9,56.6
50,2022,3,30,N,61.7,69.8,65.7,58.1,50,45.8
50,2022,3,30,T,65.1,71.3,66.7,63.3,54.4,47.3
54,2022,3,30,D,61.8,66.9,64.3,61,57.6,54.9
54,2022,3,30,E,63.8,67.6,63.2,59.6,56,53.1
54,2022,3,30,N,55,63.9,57.2,51.1,48.9,47.9
54,2022,3,30,T,61,66,61.7,57.4,54.3,52.2
55,2022,3,30,D,64,76.1,64.1,56.1,52.1,49.6
55,2022,3,30,E,55.6,63.1,58,53.4,50,47.4
55,2022,3,30,N,51.2,60.2,54.8,47.4,42.2,41.1
55,2022,3,30,T,61.4,74.2,60.9,53.4,44.8,41.3
86,2022,3,30,D,64.3,77,66.2,56.5,49.6,45.4
86,2022,3,30,E,54.4,63.4,58,51.1,43.6,41.2
86,2022,3,30,N,54.2,66.9,56.3,45.4,37.8,36.4
86,2022,3,30,T,61.7,74.9,62,52.8,40.7,37
1,2022,3,31,D,64.2,71.5,66.7,62.5,57.7,55.3
1,2022,3,31,E,63.4,69.8,65.9,61.7,56.7,54.2
1,2022,3,31,N,60.2,67.7,63.9,56.7,51,46.9
1,2022,3,31,T,63.2,70.5,66.1,61,54.1,48.8
2,2022,3,31,D,69.1,74.4,70.8,68.2,65.3,62.6
2,2022,3,31,E,69.3,78,70.5,67.4,64,60.9
2,2022,3,31,N,65.1,71.8,68.2,62.7,56.2,52.4
2,2022,3,31,T,68.3,74.3,70.4,67.2,59.9,54.1
3,2022,3,31,D,62.5,69.9,63.9,58.5,53.1,49.4
3,2022,3,31,E,63.9,70.1,66.3,62.8,59.7,57.4
3,2022,3,31,N,59.3,71.2,61.2,52.4,47.1,44.5
3,2022,3,31,T,62.1,70.4,64.5,58.2,49.7,45.5
5,2022,3,31,D,63,72,63.9,59.6,55.6,52.7
5,2022,3,31,E,60.5,67.6,62.9,58.7,53.4,49.3
5,2022,3,31,N,53.1,61.6,56.5,47.2,37.4,34.6
5,2022,3,31,T,61,69.1,62.8,57.6,42.4,35.5
6,2022,3,31,D,70.2,77,72.6,68.2,63.3,61.3
6,2022,3,31,E,69.4,76.8,71.8,66.9,62.8,59.3
6,2022,3,31,N,64.1,72.4,67.5,60.3,52.7,48.1
6,2022,3,31,T,68.8,76,71.8,65.7,56.9,49.6
8,2022,3,31,D,65.5,72.4,68.1,63.6,60.4,57.7
8,2022,3,31,E,64.5,71.3,67.1,62.8,59.2,55.8
8,2022,3,31,N,59.9,67.7,62.8,57,48.4,45.2
8,2022,3,31,T,64.2,70.8,66.3,61.4,56.3,53.4
10,2022,3,31,D,66.5,73.4,69.2,62.8,58.2,55.2
10,2022,3,31,E,64.6,72.4,68.1,61.9,56.7,53.6
10,2022,3,31,N,59,68.7,60.8,51,47.5,47
10,2022,3,31,T,64.8,72.6,67.9,60.6,48.6,47.1
11,2022,3,31,D,72.6,77.8,72.6,68.2,63.9,60.1
11,2022,3,31,E,69.3,73,69.8,66.6,61.6,58
11,2022,3,31,N,60.5,69.1,62.9,53.3,45.2,42.3
11,2022,3,31,T,70.4,74.1,69,63,57.4,53.9
12,2022,3,31,D,64.3,73.6,65.9,62,58.7,56.3
12,2022,3,31,E,64.4,69.9,64.2,60.8,57.2,54.3
12,2022,3,31,N,58,66.5,60.3,53.5,44,38.5
12,2022,3,31,T,63,71.8,64.8,60.3,50,40.6
13,2022,3,31,D,63.8,71.8,67.4,61.2,53.3,47.2
13,2022,3,31,E,56.3,64.4,59.2,53.7,47.7,44.2
13,2022,3,31,N,49.2,59.9,52.9,41.5,35.6,34.3
13,2022,3,31,T,61.2,70.1,65.9,55.5,37.7,35
14,2022,3,31,D,64.2,71.6,66.1,62.7,60,58.1
14,2022,3,31,E,63.9,68.4,64.3,61.4,58.2,55
14,2022,3,31,N,58,66.4,61.7,55.2,48.4,44.2
14,2022,3,31,T,62.9,70.1,65.2,61.4,52.1,46
16,2022,3,31,D,59.6,67.9,60.5,56.5,51.5,46.9
16,2022,3,31,E,56.6,63.9,59.6,54.9,48.4,45
16,2022,3,31,N,50.8,60.3,54.8,42.3,35.1,33.6
16,2022,3,31,T,57.6,65.4,59.6,54.3,37.9,34.2
17,2022,3,31,D,56.5,64.4,58.8,54.3,51,48.8
17,2022,3,31,E,56.5,63.8,58.9,54.4,48,44.6
17,2022,3,31,N,49.7,59.4,52.9,43.5,39.6,37.8
17,2022,3,31,T,55.1,63.3,58,52.8,41.5,38.4
18,2022,3,31,D,58.1,67.9,58.8,52.4,47.3,44.2
18,2022,3,31,E,56.9,68.3,59,52.1,45.7,42.5
18,2022,3,31,N,51.4,59.8,48.5,40.9,39.3,39
18,2022,3,31,T,56.5,67.3,57.6,50,39.9,39.1
19,2022,3,31,D,61,68.6,63,58.6,55,52.7
19,2022,3,31,E,59.9,68.9,62.7,57.2,53,49.7
19,2022,3,31,N,53.4,63.6,57,47.6,38.9,34.2
19,2022,3,31,T,59.5,67.6,62.3,56.8,43.3,36.1
20,2022,3,31,D,63,73.7,64.3,58.6,55.2,52.6
20,2022,3,31,E,59.5,67.7,62.8,57.5,52.2,48.5
20,2022,3,31,N,52.9,63.4,56.9,47,40.4,38.5
20,2022,3,31,T,60.8,71.2,62.9,56.8,43.4,39.2
24,2022,3,31,D,46.4,54.7,46.8,43,40.5,39.2
24,2022,3,31,E,44.3,52.8,46.8,42.1,39.8,39
24,2022,3,31,N,39.8,47.8,41.2,38.5,37.2,36.3
24,2022,3,31,T,44.7,52.4,46,41.6,37.9,36.9
25,2022,3,31,D,68.5,71.7,70,68.3,66.5,65.1
25,2022,3,31,E,67.8,70.8,69,67.5,65.6,63.3
25,2022,3,31,N,64.7,70.5,68.3,63.4,55.6,48.5
25,2022,3,31,T,67.4,71.4,69.6,67.4,60.4,51.2
26,2022,3,31,D,61.9,68.5,65.4,59.9,56.4,54.4
26,2022,3,31,E,61.3,68,64.6,58.5,55.9,54.1
26,2022,3,31,N,57.1,66.9,60.3,54,46.2,41.5
26,2022,3,31,T,60.7,68.1,64.7,58.1,50.8,43.2
27,2022,3,31,D,60,68.8,63.8,55.8,50.4,47.1
27,2022,3,31,E,59.3,69,63.2,54.8,51.3,49.4
27,2022,3,31,N,54.9,66.5,58.1,47.4,38.6,32.8
27,2022,3,31,T,58.8,68.4,62.8,53.8,43.8,34.8
